Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000162493.16_4,842.3156398467006,1.9975083042777397,0.42760531116442246,4.671383287635685,2.991780763065485e-06,0.00018496431026909728
ENSG00000234593.3_6,41.25954710829699,2.2655700413894566,0.7325205875881966,3.0928414569872804,0.00198250017255641,0.04910979417263888
ENSG00000219481.10_3,3439.2712281477793,0.6447782161095839,0.20273963111038804,3.1803264738038015,0.001471092146306831,0.038673819748990666
ENSG00000207513.1,13165.020906783533,2.9766605322353943,0.8005588660827647,3.718228175774967,0.00020062501724921867,0.007476933114111685
ENSG00000207389.1,7155.003062477543,2.6594097961183842,0.7170734853607484,3.7086991088235215,0.00020832680910630425,0.007689143270365064
ENSG00000088280.19_4,702.1278588038095,1.0666186611751802,0.24107634996110652,4.42440190150241,9.670983562956682e-06,0.0005314669893609019
ENSG00000162520.14_5,60.574879376912484,2.2008092577059903,0.5029662140868585,4.375660225412132,1.2106547381763979e-05,0.0006542243687912123
ENSG00000142920.17_3,468.8019432045772,0.9770582532529278,0.30127865378313523,3.2430384329725155,0.001182622572167583,0.03216226400598531
ENSG00000163873.10_4,46.11097855931953,6.2399979003618995,0.5495699247647756,11.354329302195193,7.057942907770734e-30,3.677818428422461e-27
ENSG00000169218.14_3,6.368102308112864,3.788629082879761,0.7432444009349874,5.0974202807498274,3.4431333564838293e-07,2.5436474550773323e-05
ENSG00000215895.4_5,20.86214694002792,2.034987598583887,0.5904166863233368,3.446697299929364,0.0005674840259075233,0.01792180883117688
ENSG00000183682.8_4,627.1402415632659,1.227055189257948,0.28382518066609147,4.32327810512883,1.5372774828702326e-05,0.0008062562915949552
ENSG00000044012.4_3,21.728659104188797,2.725925338021525,0.7110513651367679,3.83365460172797,0.00012625338824756382,0.0049830668566951015
ENSG00000197273.4_3,326.0040631548607,3.1445915773793973,0.6481158646175613,4.851897244075255,1.2228598030011951e-06,8.222182468059417e-05
ENSG00000142959.5_3,56.49517639563586,1.6330609744009112,0.5000288654907896,3.2659334032606795,0.0010910390510842027,0.03020646162209499
ENSG00000261664.5_6,15.371231999324019,1.531519649502845,0.407437888005685,3.7589033680674184,0.00017065972962957804,0.0065098321180662964
ENSG00000174332.5_2,20.98185637566665,2.6528439872572767,0.6511128478586172,4.074322901140658,4.6148415246064414e-05,0.0021240645193933844
ENSG00000132854.19_3,118.1060879132515,2.8287022127600583,0.5716235522331957,4.9485403491668585,7.477209133741366e-07,5.170436960466986e-05
ENSG00000050628.20_3,139.63409532664883,2.289968912117448,0.5297130690267248,4.3230364625984254,1.538962867682362e-05,0.0008062562915949552
ENSG00000172260.15_4,147.24053613077677,3.276416435145145,0.3021065394559494,10.845235065237256,2.1009509370902992e-27,9.579351452380003e-25
ENSG00000122420.10_5,68.67802786838942,1.6704839885654665,0.4500847227279801,3.711487869307364,0.00020604454394850482,0.007669114587960866
ENSG00000171517.6_3,31.80590016043539,2.342991629904193,0.5028350836434851,4.65956275947801,3.1688177240344988e-06,0.0001950828481119213
ENSG00000016490.15_2,1694.3989282913562,4.4958803730087835,0.6966856040490584,6.453241385898075,1.0948276060160983e-10,1.2934479502492212e-08
ENSG00000016602.9_3,214.5370250103762,2.690370116411417,0.7913886940208881,3.399555915743733,0.0006749537762233859,0.020710647890614744
ENSG00000117600.12_3,75.36863115166504,1.978927665173731,0.42161727377907127,4.693658889817439,2.6836137340597976e-06,0.00016697341657483786
ENSG00000134245.18_3,537.942168055827,1.703383284707832,0.34329221031938945,4.961904853952416,6.980518997452842e-07,4.8731704513079275e-05
